id,user_id,active,balance,created_at,updated_at,debt
1124,0eb5bdbb-afe4-4c26-aadc-dd664ceb4775,1,0,2022-08-31 18:10:55.85+00,2022-12-01 01:35:05.059+00,0
1125,e1b82f49-6226-495b-bc05-b968d89dc3cb,1,0,2022-08-31 18:10:55.926+00,2022-12-01 01:35:05.063+00,0
1126,e7340255-8691-40aa-b1fe-1399e4c68822,1,0,2022-08-31 18:10:56.013+00,2022-12-01 01:35:05.067+00,0
1127,39a6f834-490a-4972-bd0b-34627e91d766,1,0,2022-08-31 18:10:56.095+00,2022-12-01 01:35:05.071+00,0
1129,d90d5936-8f10-4e31-85d6-20588257b012,1,0,2022-08-31 18:10:56.275+00,2022-12-01 01:35:05.075+00,0
1130,e9d04f52-aa7c-4b8d-a27c-5ef6625b6515,1,0,2022-08-31 18:10:56.375+00,2022-12-01 01:35:05.078+00,0
1131,40c3477e-b6fe-4580-b506-30fc6c167e2e,1,0,2022-08-31 18:10:56.486+00,2022-12-01 01:35:05.082+00,0
1132,0c896eb7-a3ae-429b-bc05-59637e9021d8,1,0,2022-08-31 18:10:56.654+00,2022-12-01 01:35:05.089+00,0
1133,240ce8d3-6f7f-4087-a1a0-c0197a7c42ab,1,0,2022-08-31 18:10:56.737+00,2022-12-01 01:35:05.096+00,0
1134,036bd92f-7d93-4fc0-a8a1-8a721c486c2f,1,0,2022-08-31 18:10:56.823+00,2022-12-01 01:35:05.1+00,0
1135,8ada6d17-df1b-44e9-af25-3f774a3935b1,1,0,2022-08-31 18:10:56.902+00,2022-12-01 01:35:05.104+00,0
1136,d85bc496-b2aa-4f12-b5a3-a3f86ed0b163,1,0,2022-08-31 18:10:56.99+00,2022-12-01 01:35:05.108+00,0
1137,f0e9319d-1210-4d3f-a239-1ffb60569b77,1,0,2022-08-31 18:10:57.113+00,2022-12-01 01:35:05.112+00,0
1138,175ee535-18fc-453b-8d5d-a4e8b1ac96e8,1,0,2022-08-31 18:10:57.249+00,2022-12-01 01:35:05.116+00,0
1140,2a10c4c1-7f99-4811-a5cb-acb91e655c80,1,0,2022-08-31 18:10:57.449+00,2022-12-01 01:35:05.12+00,0
1141,625c0abb-23a9-4ed2-b9a3-3a11414781ad,1,0,2022-08-31 18:10:57.577+00,2022-12-01 01:35:05.127+00,0
1142,234bd47e-a360-43fb-9d60-d0b6e8884d51,1,0,2022-08-31 18:10:57.663+00,2022-12-01 01:35:05.138+00,0
1143,d910a85c-da8c-4ba1-9bfe-5448d8b82779,1,0,2022-08-31 18:10:57.758+00,2022-12-01 01:35:05.142+00,0
1144,0901fd2a-1724-4ec9-ab3a-19346fd01784,1,0,2022-08-31 18:10:57.843+00,2022-12-01 01:35:05.147+00,0
1921,97d7e3a2-2a49-4df6-a9d6-edb90db85234,1,0,2022-08-31 18:12:09.244+00,2022-12-01 01:35:08.248+00,0
2050,7cc58f2d-13c9-46f7-bf70-e430d3fd1817,1,0,2023-01-13 02:08:17.856+00,2023-01-13 02:08:17.856+00,0
1161,36177fac-649b-4634-89ed-31fd59d192e5,1,0,2022-08-31 18:10:59.337+00,2022-12-01 01:35:05.212+00,0
1162,902044bb-aaa9-474c-9f6f-e58695516987,1,0,2022-08-31 18:10:59.423+00,2022-12-01 01:35:05.216+00,0
1163,b76e9ec1-583e-4850-960b-4d7c2f87fde4,1,0,2022-08-31 18:10:59.5+00,2022-12-01 01:35:05.219+00,0
1164,d09bf462-a77a-4afe-b29e-6d639aca6e1b,1,0,2022-08-31 18:10:59.585+00,2022-12-01 01:35:05.223+00,0
1166,ba0e1745-60e4-48d9-b37d-a9c5e5e36f4f,1,0,2022-08-31 18:10:59.84+00,2022-12-01 01:35:05.227+00,0
1167,51a1a0ab-6d3e-4736-900f-5fa8dea2aaac,1,0,2022-08-31 18:10:59.917+00,2022-12-01 01:35:05.23+00,0
1168,694cb2b4-ab4b-4e36-8b5d-a6355d5c6bb2,1,0,2022-08-31 18:10:59.994+00,2022-12-01 01:35:05.234+00,0
1169,937d9fdd-b36a-43ee-86bd-2fa6e4732b59,1,0,2022-08-31 18:11:00.381+00,2022-12-01 01:35:05.241+00,0
1170,eab9ceaf-3b4e-4f0f-ab8b-277c43d4d8e8,1,0,2022-08-31 18:11:00.467+00,2022-12-01 01:35:05.247+00,0
1171,e6beffd8-024e-4cad-ad5d-091a699bd466,1,0,2022-08-31 18:11:00.561+00,2022-12-01 01:35:05.251+00,0
1172,0d2f7d09-7828-4a8d-aaad-ac4e47047531,1,0,2022-08-31 18:11:00.646+00,2022-12-01 01:35:05.254+00,0
1173,42c94680-3057-45cc-9d76-8f05821e0093,1,0,2022-08-31 18:11:00.733+00,2022-12-01 01:35:05.26+00,0
1174,030aecea-fbbd-4237-9450-4afc7f1cfa23,1,0,2022-08-31 18:11:00.812+00,2022-12-01 01:35:05.264+00,0
1175,a2c48328-478c-42a5-a6c1-75a21147bad5,1,0,2022-08-31 18:11:00.89+00,2022-12-01 01:35:05.268+00,0
1176,1ad905aa-0aa6-4b47-b6fe-7a141c4ea09b,1,0,2022-08-31 18:11:01.026+00,2022-12-01 01:35:05.272+00,0
1177,0da9c70d-29b4-4243-9d11-4ff2465d2e0b,1,0,2022-08-31 18:11:01.115+00,2022-12-01 01:35:05.275+00,0
1946,9a0d7209-8944-46eb-a0c6-065353f9c935,1,0,2022-08-31 18:12:11.394+00,2022-12-01 01:35:08.328+00,0
1947,c44e7d8d-5ca7-4b8e-ba37-51266fd66e80,1,0,2022-08-31 18:12:11.47+00,2022-12-01 01:35:08.332+00,0
1772,17b33c4d-a776-45ed-a424-2f3c7d22cefb,1,0,2022-08-31 18:11:56.28+00,2022-12-01 01:35:07.59+00,0
1773,5d4018cd-fe99-4f10-8107-3cccb4177f0a,1,0,2022-08-31 18:11:56.357+00,2022-12-01 01:35:07.598+00,0
2051,18819b24-629e-4c55-894d-87b13bd89fc3,1,0,2023-01-13 04:53:26.577+00,2023-01-13 04:53:26.577+00,0
1233,a5e914a6-875a-47ea-bdd8-83cb4202d912,1,0,2022-08-31 18:11:06.096+00,2022-12-01 01:35:05.455+00,0
1234,1884b94f-a09f-4459-a705-be3675aa25d1,1,0,2022-08-31 18:11:06.182+00,2022-12-01 01:35:05.458+00,0
1235,2de0e1a4-879f-4037-86dd-c979e1812628,1,0,2022-08-31 18:11:06.258+00,2022-12-01 01:35:05.462+00,0
1240,7405b94a-f4f2-4dce-bc08-7af3640b1111,1,0,2022-08-31 18:11:06.723+00,2022-12-01 01:35:05.479+00,0
1241,d2a0b8ab-9b9f-472a-b89c-6a77ffcaf004,1,0,2022-08-31 18:11:06.81+00,2022-12-01 01:35:05.483+00,0
1242,e777df5e-fd85-45cf-b4b0-b23cd1039498,1,0,2022-08-31 18:11:06.879+00,2022-12-01 01:35:05.493+00,0
1243,121606fe-2b8b-4f54-a2ba-d98145f8f053,1,0,2022-08-31 18:11:06.964+00,2022-12-01 01:35:05.498+00,0
1245,75f3f1cd-2da8-4633-93d1-6d12ba633d5f,1,0,2022-08-31 18:11:07.134+00,2022-12-01 01:35:05.502+00,0
1246,194772b5-3c77-4fba-a60b-209809dad86d,1,0,2022-08-31 18:11:07.446+00,2022-12-01 01:35:05.506+00,0
1247,d0dfa752-8a38-4015-8831-2eb7e57dbca8,1,0,2022-08-31 18:11:07.557+00,2022-12-01 01:35:05.509+00,0
1248,66052387-9a07-4b0b-b12a-efbaad37d7c5,1,0,2022-08-31 18:11:07.644+00,2022-12-01 01:35:05.513+00,0
1250,611bbe57-aad5-4d4d-affe-96c0850d20f6,1,0,2022-08-31 18:11:07.792+00,2022-12-01 01:35:05.516+00,0
1251,73cb3999-ba83-485e-b1f7-fb343304b715,1,0,2022-08-31 18:11:07.901+00,2022-12-01 01:35:05.52+00,0
1252,b738991c-7686-4ea5-9944-866b4fc4d4c8,1,0,2022-08-31 18:11:07.995+00,2022-12-01 01:35:05.524+00,0
1217,ba53cc0c-cf6f-4c49-b0f7-6734e80d6832,1,0,2022-08-31 18:11:04.745+00,2022-12-01 01:35:05.527+00,0
1244,5ef6b116-be2e-44e6-9abd-3fba9ceb59b3,1,0,2022-08-31 18:11:07.041+00,2022-12-01 01:35:05.53+00,0
1253,0237186c-4faf-49e3-9aad-9d543df54afd,1,0,2022-08-31 18:11:08.093+00,2022-12-01 01:35:05.534+00,0
547,6e5cd15a-dcb9-4707-80d9-0bcaf8adad96,1,0,2022-08-31 18:10:05.542+00,2022-12-01 01:35:03.658+00,0
1254,38fc001a-1486-49c6-bb27-05d746ba9b7b,1,0,2022-08-31 18:11:08.172+00,2022-12-01 01:35:05.538+00,0
1255,f5c5639b-0936-402f-88c5-d2e80435cbc7,1,0,2022-08-31 18:11:08.248+00,2022-12-01 01:35:05.541+00,0
1256,3b0e6113-3806-426e-8fa4-a12dc0cdce3b,1,0,2022-08-31 18:11:08.317+00,2022-12-01 01:35:05.545+00,0
1257,effba415-a341-43ea-bdef-11ba27e7c26e,1,0,2022-08-31 18:11:08.394+00,2022-12-01 01:35:05.548+00,0
1258,8a6cab1e-996c-4828-89d2-1394a70733ec,1,0,2022-08-31 18:11:08.481+00,2022-12-01 01:35:05.552+00,0
1259,7e4cdb41-6a7a-4cd5-840d-1bc6685c1049,1,0,2022-08-31 18:11:08.594+00,2022-12-01 01:35:05.556+00,0
1260,492683a4-f1df-4cd5-adf4-f0999757d028,1,0,2022-08-31 18:11:08.681+00,2022-12-01 01:35:05.56+00,0
1261,bf314426-264e-4474-b634-c0971fbb40b6,1,0,2022-08-31 18:11:08.801+00,2022-12-01 01:35:05.563+00,0
1262,bfc17b49-e781-4272-81ad-5f7201c068ed,1,0,2022-08-31 18:11:08.879+00,2022-12-01 01:35:05.567+00,0
1263,6024489c-5e68-42a1-99cc-baec614f3af1,1,0,2022-08-31 18:11:08.964+00,2022-12-01 01:35:05.57+00,0
1264,a42c1e24-0005-45c9-82be-10988e0c34f6,1,0,2022-08-31 18:11:09.059+00,2022-12-01 01:35:05.574+00,0
1265,e4a3622b-6232-4add-bf75-9bee2b8a2db3,1,0,2022-08-31 18:11:09.137+00,2022-12-01 01:35:05.577+00,0
1266,0effc54c-feb9-4ff2-9b96-bebb6324e998,1,0,2022-08-31 18:11:09.448+00,2022-12-01 01:35:05.58+00,0
1267,7f957785-80d1-48de-b8d8-cfbd080eefd3,1,0,2022-08-31 18:11:09.554+00,2022-12-01 01:35:05.584+00,0
576,479bbb1b-7b8d-4b3a-9005-c70f6d0b7857,1,0,2022-08-31 18:10:07.791+00,2022-12-01 01:35:03.588+00,0
930,abb15e3a-d117-48fc-8845-9a6f23cc0061,1,0,2022-08-31 18:10:36.668+00,2022-12-01 01:35:03.768+00,0
959,d733842d-1367-4074-9950-65930ed67a99,1,0,2022-08-31 18:10:39.419+00,2022-12-01 01:35:03.996+00,0
760,9294ee81-61b0-4e35-826e-a4e26324a835,1,0,2022-08-31 18:10:22.044+00,2022-12-01 01:35:01.586+00,0
917,1caae4f2-fbf9-44f9-98c3-fad48f5f15c0,1,0,2022-08-31 18:10:35.546+00,2022-12-01 01:35:03.392+00,0
918,52481f10-b59a-4a02-ae9a-eb5bd24a01cb,1,0,2022-08-31 18:10:35.63+00,2022-12-01 01:35:03.396+00,0
919,8f14edbb-fbcf-499e-88c4-277eacda27c6,1,0,2022-08-31 18:10:35.713+00,2022-12-01 01:35:03.4+00,0
920,41ee63ac-ec0c-41f7-bbdd-8965e03ae05d,1,0,2022-08-31 18:10:35.801+00,2022-12-01 01:35:03.405+00,0
1387,84d408a6-4cdd-4c51-b7c2-06c9ee637802,1,0,2022-08-31 18:11:21.162+00,2022-12-01 01:35:06.192+00,0
1404,a7bae364-4b38-4f6a-a0a8-18491c96e698,1,0,2022-08-31 18:11:23.092+00,2022-12-01 01:35:06.196+00,0
1405,92f33552-6e6e-4cf0-a862-4a59c95d159b,1,0,2022-08-31 18:11:23.161+00,2022-12-01 01:35:06.199+00,0
1406,f05953dd-c9d7-48d3-b1d2-814c4654f451,1,0,2022-08-31 18:11:23.246+00,2022-12-01 01:35:06.202+00,0
1407,22d6cf04-4187-4ebe-a13a-d7e0427e112a,1,0,2022-08-31 18:11:23.597+00,2022-12-01 01:35:06.206+00,0
1437,2d579a85-f396-4a69-bee6-049859668f96,1,0,2022-08-31 18:11:26.368+00,2022-12-01 01:35:06.317+00,0
1438,2833d0bb-8010-44b8-96d3-7d89b8c047d6,1,0,2022-08-31 18:11:26.453+00,2022-12-01 01:35:06.32+00,0
1439,d5fb991b-73c2-480b-a7a5-579cb7e0403c,1,0,2022-08-31 18:11:26.556+00,2022-12-01 01:35:06.323+00,0
1440,b3c62422-7668-4fb0-a11c-8c328d6a966f,1,0,2022-08-31 18:11:26.659+00,2022-12-01 01:35:06.327+00,0
1441,58738215-32d1-4d48-8679-f77512252e45,1,0,2022-08-31 18:11:26.746+00,2022-12-01 01:35:06.33+00,0
1442,42c6fb74-39e4-4749-8ae7-8aa59e2d0048,1,0,2022-08-31 18:11:26.827+00,2022-12-01 01:35:06.333+00,0
1096,48ec0bdc-a5a0-4da7-a82b-c5ce8eaa3f6c,1,0,2022-08-31 18:10:52.947+00,2022-12-01 01:35:04.964+00,0
915,8c0883cd-d30d-4813-a1c1-80ae9b7cdf46,1,170.42,2022-08-31 18:10:35.376+00,2022-12-16 08:08:29+00,0
1535,a58eda4a-4dea-49d8-95a6-5258b5b896ff,1,0,2022-08-31 18:11:35.549+00,2022-12-01 01:35:06.648+00,0
1536,d65a519d-5f7d-44fa-90fb-993f1aebc694,1,0,2022-08-31 18:11:35.615+00,2022-12-01 01:35:06.651+00,0
1537,1d324ca1-d4c8-4a76-950a-a7c7b056044a,1,0,2022-08-31 18:11:35.691+00,2022-12-01 01:35:06.654+00,0
1538,22b89ec0-0cb3-47ac-96a4-7804644d05a6,1,0,2022-08-31 18:11:35.778+00,2022-12-01 01:35:06.658+00,0
1521,2fd52aae-7ba0-4e45-b47b-0f3a8a17ba6c,1,0,2022-08-31 18:11:34.398+00,2022-12-01 01:35:06.601+00,0
1522,0bbfd6e0-c70b-447e-8e0c-4bf93fdc9cee,1,0,2022-08-31 18:11:34.482+00,2022-12-01 01:35:06.605+00,0
916,71a925d4-63d4-4011-b0dd-24da7d16571d,1,0,2022-08-31 18:10:35.461+00,2022-12-01 01:35:03.388+00,0
1052,7660dcfb-9597-4f41-91e2-9c860432186d,1,0,2022-08-31 18:10:48.144+00,2022-12-01 01:35:04.368+00,0
1053,0ee934ef-eb83-47e8-b4a5-28e39a9cadda,1,0,2022-08-31 18:10:48.239+00,2022-12-01 01:35:04.372+00,0
1054,21b964f3-076b-4ab9-8adc-b4180b6af1fc,1,0,2022-08-31 18:10:48.325+00,2022-12-01 01:35:04.376+00,0
1055,27350275-067f-4aca-a208-59a136d60844,1,0,2022-08-31 18:10:48.402+00,2022-12-01 01:35:04.379+00,0
1056,f945a374-811b-47b6-8277-f40aa3214f5c,1,0,2022-08-31 18:10:48.479+00,2022-12-01 01:35:04.383+00,0
1057,432cf57d-4c03-4bef-8ee4-e458f1279f72,1,0,2022-08-31 18:10:48.559+00,2022-12-01 01:35:04.386+00,0
1058,5f6b2fdd-4657-42d3-95df-a48004ef9112,1,0,2022-08-31 18:10:48.643+00,2022-12-01 01:35:04.39+00,0
1059,09b6e6ac-47b7-4911-ab38-cf60b4f552c7,1,0,2022-08-31 18:10:48.727+00,2022-12-01 01:35:04.394+00,0
1060,b7567de3-c56a-4c0f-8846-1cdcc099841b,1,0,2022-08-31 18:10:48.852+00,2022-12-01 01:35:04.397+00,0
1061,15c74608-a370-44fe-813f-06a85f381312,1,0,2022-08-31 18:10:48.937+00,2022-12-01 01:35:04.401+00,0
1062,3a1bbdb4-fd2d-427f-ad11-7a2b145fd33c,1,0,2022-08-31 18:10:49.063+00,2022-12-01 01:35:04.404+00,0
1063,130fcf8c-fe1f-4a3c-8543-e4e327865d19,1,0,2022-08-31 18:10:49.15+00,2022-12-01 01:35:04.408+00,0
1064,4e9779d0-5f6b-4db6-8559-c7246322f895,1,0,2022-08-31 18:10:49.227+00,2022-12-01 01:35:04.412+00,0
1065,e23850c6-2b68-4bb8-9336-1871b6e20e90,1,0,2022-08-31 18:10:49.305+00,2022-12-01 01:35:04.415+00,0
1066,2a4ae020-8b7a-4584-b011-90d9ae1da472,1,0,2022-08-31 18:10:49.383+00,2022-12-01 01:35:04.419+00,0
1067,c5c18d9f-d375-4900-8fc0-a081e221d174,1,0,2022-08-31 18:10:49.461+00,2022-12-01 01:35:04.425+00,0
1068,13c0f988-cf56-4a3d-83d8-7676d99d692a,1,0,2022-08-31 18:10:49.547+00,2022-12-01 01:35:04.428+00,0
1069,50eda0df-814d-4388-88f1-d621b2152b2d,1,0,2022-08-31 18:10:49.632+00,2022-12-01 01:35:04.432+00,0
1070,f6cb496a-9c69-4a32-94cb-868a3d9b6178,1,0,2022-08-31 18:10:49.75+00,2022-12-01 01:35:04.436+00,0
1071,8d1e7027-6863-460a-9981-5a9e2951d142,1,0,2022-08-31 18:10:49.836+00,2022-12-01 01:35:04.454+00,0
1106,64c8f492-86ae-45c3-bc26-72e79ef73c96,1,0,2022-08-31 18:10:54.012+00,2022-12-01 01:35:04.955+00,0
1090,ab51d121-4913-4e8a-bb8f-d683fdc3c60d,1,0,2022-08-31 18:10:52.127+00,2022-12-01 01:35:04.961+00,0
1539,4daa0d66-6909-49a4-87e1-07dde39f649b,1,0,2022-08-31 18:11:35.856+00,2022-12-01 01:35:06.661+00,0
1647,fdcb7340-a7e9-4b18-8947-a7aa6049073a,1,0,2022-08-31 18:11:45.242+00,2022-12-01 01:35:07.114+00,0
1109,b83f017d-179f-495e-a67d-e78e640dd55c,1,6.636295347495808,2022-08-31 18:10:54.343+00,2023-01-01 05:16:42.178+00,0
1101,6309afe8-1eb4-4f71-8f02-c1015682db98,1,0,2022-08-31 18:10:53.38+00,2023-01-01 05:24:43.72+00,0
1649,92722bea-406c-4340-90db-9e7567daeb2d,1,0,2022-08-31 18:11:45.454+00,2022-12-01 01:35:07.119+00,0
1654,a8c11767-73a2-4e27-91ab-d2f660960acd,1,0,2022-08-31 18:11:45.862+00,2022-12-01 01:35:07.137+00,0
1655,eb3ce801-5bcb-4b30-8163-85dab92fe3df,1,0,2022-08-31 18:11:45.938+00,2022-12-01 01:35:07.141+00,0
1656,4b42587f-d665-4851-9d68-198742bebfb2,1,0,2022-08-31 18:11:46.043+00,2022-12-01 01:35:07.144+00,0
1657,ba7c37bd-5b4d-4f85-9632-64fc5d40ba3e,1,0,2022-08-31 18:11:46.121+00,2022-12-01 01:35:07.147+00,0
1658,ca1b77be-cabd-4080-aa14-0998f0a665e3,1,0,2022-08-31 18:11:46.198+00,2022-12-01 01:35:07.151+00,0
1659,7196927b-0f66-4419-8450-e434939d1f7d,1,0,2022-08-31 18:11:46.284+00,2022-12-01 01:35:07.155+00,0
1660,9a53b878-7dcf-448f-8d70-8e079a41f36e,1,0,2022-08-31 18:11:46.363+00,2022-12-01 01:35:07.159+00,0
1661,7ecefc76-a727-47a4-b8a5-608c21fea703,1,0,2022-08-31 18:11:46.434+00,2022-12-01 01:35:07.163+00,0
1662,4b268732-88a7-4de9-9736-80d4d49766d5,1,0,2022-08-31 18:11:46.51+00,2022-12-01 01:35:07.166+00,0
1664,64830bdd-4813-4399-9d2a-0cedf22fc7f0,1,0,2022-08-31 18:11:46.708+00,2022-12-01 01:35:07.169+00,0
1665,411beeaf-4612-4ca2-be6d-ed8c58c4b130,1,0,2022-08-31 18:11:46.794+00,2022-12-01 01:35:07.173+00,0
1667,5567ceec-f74c-46f5-8f7c-902893f8a792,1,0,2022-08-31 18:11:46.948+00,2022-12-01 01:35:07.18+00,0
1696,e1db220f-094e-4aa2-878f-857954746b51,1,0,2022-08-31 18:11:49.796+00,2022-12-01 01:35:07.279+00,0
1107,8632e95e-9fb1-496c-be5e-d3ce41a111f2,1,0,2022-08-31 18:10:54.133+00,2022-12-01 01:35:04.971+00,0
1108,40efac4e-225a-444c-a8a0-a06067170c41,1,0,2022-08-31 18:10:54.225+00,2022-12-01 01:35:04.975+00,0
1561,0990fc9c-98f6-4145-a695-b163e49e1109,1,0,2022-08-31 18:11:37.891+00,2022-12-01 01:35:06.742+00,0
1669,87797844-d51f-42ee-8e65-362727be6d63,1,0,2022-08-31 18:11:47.105+00,2022-12-01 01:35:07.187+00,0
1671,c76acb8c-42cf-4cb6-9b0e-7cfb837adb53,1,0,2022-08-31 18:11:47.261+00,2022-12-01 01:35:07.193+00,0
1672,f20f8811-304e-4dea-ba1d-15670060275c,1,0,2022-08-31 18:11:47.339+00,2022-12-01 01:35:07.196+00,0
1713,add1be79-d3d1-4ad2-886f-936aa0e1eef1,1,0,2022-08-31 18:11:51.304+00,2022-12-01 01:35:07.203+00,0
1691,dd427ecc-0050-4788-abbd-36f83c17e228,1,0,2022-08-31 18:11:49.125+00,2022-12-01 01:35:07.259+00,0
1692,3bd1e226-0ed4-4b1a-a2f3-3b82affbcec5,1,0,2022-08-31 18:11:49.225+00,2022-12-01 01:35:07.263+00,0
1571,8083c1da-4d02-4d9a-967e-105766a9c7e4,1,0,2022-08-31 18:11:39.03+00,2022-12-01 01:35:06.783+00,0
1574,20d903bf-562e-4b32-ad6d-610a9f6b5e25,1,0,2022-08-31 18:11:39.265+00,2022-12-01 01:35:06.796+00,0
1575,c654d670-11c6-4ab4-82de-5f31e17b20ad,1,0,2022-08-31 18:11:39.334+00,2022-12-01 01:35:06.8+00,0
1576,1be98263-2586-4664-a109-ec51f1088b83,1,0,2022-08-31 18:11:39.413+00,2022-12-01 01:35:06.809+00,0
1577,b84d8b26-fdaa-4737-9eeb-7fcc4a1d10f1,1,0,2022-08-31 18:11:39.491+00,2022-12-01 01:35:06.817+00,0
1578,1d1bdd1d-f612-4f82-bd43-91bdfa5f0601,1,0,2022-08-31 18:11:39.56+00,2022-12-01 01:35:06.82+00,0
1579,d8375e01-a117-4586-b953-0c3321780cb5,1,0,2022-08-31 18:11:39.65+00,2022-12-01 01:35:06.824+00,0
1580,6d23290a-3a2f-43d9-b030-a85bf9346a49,1,0,2022-08-31 18:11:39.73+00,2022-12-01 01:35:06.827+00,0
1581,89ce7157-ac73-48a7-9edb-b56fdb23abea,1,0,2022-08-31 18:11:39.807+00,2022-12-01 01:35:06.835+00,0
1582,7cacd6a8-d87e-42fa-9081-5329385f1713,1,0,2022-08-31 18:11:39.883+00,2022-12-01 01:35:06.84+00,0
1583,0b9ee0bb-9254-4aac-9c3a-cc3404990154,1,0,2022-08-31 18:11:39.961+00,2022-12-01 01:35:06.857+00,0
1584,361edb3e-15ed-4801-932f-9edc1b359eba,1,0,2022-08-31 18:11:40.066+00,2022-12-01 01:35:06.861+00,0
1585,0c5f387d-e955-49bd-8227-fb872ee944cb,1,0,2022-08-31 18:11:40.195+00,2022-12-01 01:35:06.866+00,0
1586,d87ddd00-50d3-479a-89c7-e85050ecf92f,1,0,2022-08-31 18:11:40.288+00,2022-12-01 01:35:06.869+00,0
1502,a7d60c39-85ea-45c8-b6fb-fc4f9f851533,1,0,2022-08-31 18:11:32.813+00,2022-12-01 01:35:06.587+00,0
883,21e511b6-22ab-4d0a-a276-524792970806,1,0,2022-08-31 18:10:32.189+00,2022-12-01 01:35:03.141+00,0
884,0ac877c6-a1ab-42d8-81d4-35dee12415bf,1,0,2022-08-31 18:10:32.266+00,2022-12-01 01:35:03.154+00,0
885,0e02416e-5308-4cd2-a834-21c64fc70243,1,0,2022-08-31 18:10:32.343+00,2022-12-01 01:35:03.159+00,0
886,f1f69f1d-7af0-4935-b10a-4f3c410e2d31,1,0,2022-08-31 18:10:32.419+00,2022-12-01 01:35:03.164+00,0
928,d7ff1744-644a-4863-8e26-4c090cc8a2b6,1,0,2022-08-31 18:10:36.506+00,2022-12-01 01:35:03.476+00,0
929,9746169f-bc64-48e5-bc97-1688970bd98c,1,0,2022-08-31 18:10:36.59+00,2022-12-01 01:35:03.49+00,0
580,74a402e2-dd9d-44ad-b5d5-98c2bdfe604a,1,0,2022-08-31 18:10:08.126+00,2022-12-01 01:35:03.563+00,0
541,9e0124e6-2cc2-42ca-8cd1-cb91ef018cc5,1,0,2022-08-31 18:10:04.68+00,2022-12-01 01:35:03.597+00,0
542,8315fdeb-815e-4b57-9243-bf025bedc229,1,0,2022-08-31 18:10:04.752+00,2022-12-01 01:35:03.601+00,0
543,aab219f6-fb85-4e5e-a4d4-b86e4df641d6,1,0,2022-08-31 18:10:04.824+00,2022-12-01 01:35:03.604+00,0
544,f950eddb-c7d8-40cf-8a37-17bde706eea0,1,0,2022-08-31 18:10:04.896+00,2022-12-01 01:35:03.608+00,0
545,f57ef3b9-3c7c-4424-aa16-16af98d54fab,1,0,2022-08-31 18:10:04.968+00,2022-12-01 01:35:03.654+00,0
900,b55d4e2c-1364-482f-a281-3a20f1472bb7,1,0,2022-08-31 18:10:34.12+00,2022-12-01 01:35:03.26+00,0
901,09af3aac-74b3-4dff-8204-afc8a6310ee1,1,0,2022-08-31 18:10:34.206+00,2022-12-01 01:35:03.266+00,0
552,0fd88272-68a5-4019-a3c1-48f5ed4b5a98,1,0,2022-08-31 18:10:05.905+00,2022-12-16 08:19:06.992+00,0
558,d70e24ba-31a0-4624-a27e-ae72f16472ef,1,0,2022-08-31 18:10:06.352+00,2022-12-16 08:19:07.795+00,0
902,48a2c965-0716-426c-9696-b7fedc5a682f,1,0,2022-08-31 18:10:34.286+00,2022-12-01 01:35:03.274+00,0
903,bc0412d9-00eb-439f-be05-f222023c241f,1,0,2022-08-31 18:10:34.379+00,2022-12-01 01:35:03.279+00,0
1587,bfe0cc00-281d-4330-90fc-6d473e21042c,1,0,2022-08-31 18:11:40.372+00,2022-12-01 01:35:06.873+00,0
1588,7a749242-df24-42e6-afa8-ccd1d9b31bc3,1,0,2022-08-31 18:11:40.456+00,2022-12-01 01:35:06.876+00,0
1589,d761a222-e12a-46f7-a0b9-26b43d67f22d,1,0,2022-08-31 18:11:40.534+00,2022-12-01 01:35:06.88+00,0
1590,82ebfa6d-fc6a-446f-86f1-19879a406110,1,0,2022-08-31 18:11:40.617+00,2022-12-01 01:35:06.883+00,0
1591,67a4925c-c076-447a-9707-85c584b2a925,1,0,2022-08-31 18:11:40.694+00,2022-12-01 01:35:06.887+00,0
1218,e1db70c6-1be2-407a-bcdd-2f3a7b20f535,1,0,2022-08-31 18:11:04.847+00,2022-12-01 01:35:05.405+00,0
1220,ac558fef-05a8-4358-af3b-50b6cfde1f88,1,0,2022-08-31 18:11:05.004+00,2022-12-01 01:35:05.408+00,0
687,da11f2b3-e164-4c9b-bb65-4d3ba6ac23fd,1,0,2022-08-31 18:10:16.619+00,2022-12-01 01:35:00.969+00,0
688,eac8f0dc-727f-4499-9e0b-af2fba39bdd5,1,0,2022-08-31 18:10:16.689+00,2022-12-01 01:35:00.975+00,0
516,23efddc5-daf8-4c05-9c40-e58a188d7991,1,0,2022-08-31 18:10:02.566+00,2022-12-16 08:19:35.166+00,0
1033,5883071c-9253-4f02-a532-91bde71c447d,1,0,2022-08-31 18:10:46.537+00,2022-12-01 01:35:04.244+00,0
1034,46dbe50a-f7c8-4af8-90f8-2d8f1c4f9ddc,1,0,2022-08-31 18:10:46.624+00,2022-12-01 01:35:04.248+00,0
812,e7f9a7b1-b514-4247-b398-d9cbd8bef393,1,0,2022-08-31 18:10:26.128+00,2022-12-01 01:35:02.378+00,0
813,7e034273-1f9c-427e-9cbe-515729473016,1,0,2022-08-31 18:10:26.198+00,2022-12-01 01:35:02.383+00,0
814,d7c4a0fc-58a9-4cab-a79d-25b6d89e77bb,1,0,2022-08-31 18:10:26.267+00,2022-12-01 01:35:02.388+00,0
